source_result_dir,case_id,mask_strategy,mask_intensity,seed,decision_index,m3star_action_id,m3star_action_cost,xgboost_action_id,logistic_action_id,experts_agree,candidate_action_id,candidate_action_cost,candidate_reachability,candidate_action_value_probability,m3star_action_value_probability,candidate_action_cost_to_go,m3star_action_cost_to_go,xgboost_candidate_probability,xgboost_m3star_probability,xgboost_candidate_utility,xgboost_m3star_utility,logistic_candidate_probability,logistic_m3star_probability,logistic_candidate_utility,logistic_m3star_utility,candidate_intended_gap_precision,m3star_intended_gap_precision,candidate_intended_gap_recall,m3star_intended_gap_recall,candidate_critical_gap_overlap,m3star_critical_gap_overlap,candidate_transition_reachability,m3star_transition_reachability,candidate_transition_noninferior,candidate_differs_from_m3star,consensus_substitution_eligible,transition_gated_substitution_eligible,xgboost_episode_success,logistic_episode_success,candidate_recovered_count,m3star_recovered_count,candidate_zero_yield_offline,m3star_zero_yield_offline
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,11,2,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.8957077860832214,0.424663782119751,0.424663782119751,0.9539333581924438,0.9539333581924438,0.4285454750061035,0.4285454750061035,0.32854547500610354,0.32854547500610354,0.3322440550112592,0.3322440550112592,0.2322440550112592,0.2322440550112592,0.5,0.5,1.0,1.0,1.0,1.0,0.7675365209579468,0.7675365209579468,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,23,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0.9702352285385132,0.9702352285385132,0.6358539462089539,0.6358539462089539,0.9543610215187073,0.9543610215187073,0.8543610215187073,0.8543610215187073,0.7889401020163088,0.7889401020163088,0.6889401020163088,0.6889401020163088,1.0,1.0,1.0,1.0,2.0,2.0,0.20005735145724746,0.20005735145724746,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,23,1,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9970595240592957,0.9006720185279846,0.9006720185279846,1.0753436088562012,1.0753436088562012,0.989138662815094,0.989138662815094,0.789138662815094,0.789138662815094,0.8818741532178812,0.8818741532178812,0.6818741532178811,0.6818741532178811,1.0,1.0,1.0,1.0,2.0,2.0,0.07794003875968514,0.07794003875968514,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,23,2,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.8957077860832214,0.424663782119751,0.424663782119751,0.9539333581924438,0.9539333581924438,0.4285454750061035,0.4285454750061035,0.32854547500610354,0.32854547500610354,0.3322440550112592,0.3322440550112592,0.2322440550112592,0.2322440550112592,0.5,0.5,1.0,1.0,1.0,1.0,0.7675365209579468,0.7675365209579468,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,37,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0.9702352285385132,0.9702352285385132,0.6358539462089539,0.6358539462089539,0.9543610215187073,0.9543610215187073,0.8543610215187073,0.8543610215187073,0.7889401020163088,0.7889401020163088,0.6889401020163088,0.6889401020163088,1.0,1.0,1.0,1.0,2.0,2.0,0.20005735145724746,0.20005735145724746,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,37,1,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,,,,,,0.4285454750061035,,0.32854547500610354,,0.11754007129079666,,0.017540071290796655,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,41,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0.9702352285385132,0.9702352285385132,0.6358539462089539,0.6358539462089539,0.9543610215187073,0.9543610215187073,0.8543610215187073,0.8543610215187073,0.7889401020163088,0.7889401020163088,0.6889401020163088,0.6889401020163088,1.0,1.0,1.0,1.0,2.0,2.0,0.20005735145724746,0.20005735145724746,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,41,1,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,,,,,,0.4285454750061035,,0.32854547500610354,,0.11754007129079666,,0.017540071290796655,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,53,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0.9702352285385132,0.9702352285385132,0.6358539462089539,0.6358539462089539,0.9543610215187073,0.9543610215187073,0.8543610215187073,0.8543610215187073,0.7889401020163088,0.7889401020163088,0.6889401020163088,0.6889401020163088,1.0,1.0,1.0,1.0,2.0,2.0,0.20005735145724746,0.20005735145724746,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.4,53,1,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,,,,,,0.4285454750061035,,0.32854547500610354,,0.11754007129079666,,0.017540071290796655,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,11,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,0.9541674256324768,0.9418475031852722,1.539939284324646,1.7588579654693604,0.9587575793266296,0.9797371029853821,0.8587575793266297,0.7797371029853821,0.8458454652037457,0.8047407429957982,0.7458454652037457,0.6047407429957983,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.00030282171999728986,0.0024553457640824248,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,11,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0.9702352285385132,0.9702352285385132,0.6547285914421082,0.6547285914421082,0.9543610215187073,0.9543610215187073,0.8543610215187073,0.8543610215187073,0.9331696410296949,0.9331696410296949,0.8331696410296949,0.8331696410296949,1.0,1.0,1.0,1.0,2.0,2.0,0.20005735145724746,0.20005735145724746,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,11,2,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9977249503135681,0.9006720185279846,0.9006720185279846,2.084665536880493,2.084665536880493,0.989138662815094,0.989138662815094,0.789138662815094,0.789138662815094,0.9653829969265323,0.9653829969265323,0.7653829969265322,0.7653829969265322,1.0,1.0,1.0,1.0,2.0,2.0,0.20367008901729378,0.20367008901729378,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,11,3,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9221086502075195,0.424663782119751,0.424663782119751,0.9662495851516724,0.9662495851516724,0.44835469126701355,0.44835469126701355,0.34835469126701357,0.34835469126701357,0.6501794680154447,0.6501794680154447,0.5501794680154447,0.5501794680154447,0.5,0.5,1.0,1.0,1.0,1.0,0.76337069272995,0.76337069272995,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,23,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,0.9541674256324768,0.9418475031852722,1.539939284324646,1.7588579654693604,0.9587575793266296,0.9797371029853821,0.8587575793266297,0.7797371029853821,0.8458454652037457,0.8047407429957982,0.7458454652037457,0.6047407429957983,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.00030282171999728986,0.0024553457640824248,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,23,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0.9702352285385132,0.9702352285385132,0.6547285914421082,0.6547285914421082,0.9543610215187073,0.9543610215187073,0.8543610215187073,0.8543610215187073,0.9331696410296949,0.9331696410296949,0.8331696410296949,0.8331696410296949,1.0,1.0,1.0,1.0,2.0,2.0,0.20005735145724746,0.20005735145724746,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,23,2,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9977249503135681,0.9006720185279846,0.9006720185279846,2.084665536880493,2.084665536880493,0.989138662815094,0.989138662815094,0.789138662815094,0.789138662815094,0.9653829969265323,0.9653829969265323,0.7653829969265322,0.7653829969265322,1.0,1.0,1.0,1.0,2.0,2.0,0.20367008901729378,0.20367008901729378,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,23,3,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9221086502075195,0.424663782119751,0.424663782119751,0.9662495851516724,0.9662495851516724,0.44835469126701355,0.44835469126701355,0.34835469126701357,0.34835469126701357,0.6501794680154447,0.6501794680154447,0.5501794680154447,0.5501794680154447,0.5,0.5,1.0,1.0,1.0,1.0,0.76337069272995,0.76337069272995,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,37,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,0.9541674256324768,0.9418475031852722,1.539939284324646,1.7588579654693604,0.9587575793266296,0.9797371029853821,0.8587575793266297,0.7797371029853821,0.8458454652037457,0.8047407429957982,0.7458454652037457,0.6047407429957983,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.00030282171999728986,0.0024553457640824248,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,37,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0.9702352285385132,0.9702352285385132,0.6547285914421082,0.6547285914421082,0.9543610215187073,0.9543610215187073,0.8543610215187073,0.8543610215187073,0.9331696410296949,0.9331696410296949,0.8331696410296949,0.8331696410296949,1.0,1.0,1.0,1.0,2.0,2.0,0.20005735145724746,0.20005735145724746,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,37,2,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,,,,,,0.4285454750061035,,0.32854547500610354,,0.3322440550112592,,0.2322440550112592,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,41,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,0.9541674256324768,0.9418475031852722,1.539939284324646,1.7588579654693604,0.9587575793266296,0.9797371029853821,0.8587575793266297,0.7797371029853821,0.8458454652037457,0.8047407429957982,0.7458454652037457,0.6047407429957983,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.00030282171999728986,0.0024553457640824248,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,41,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0.9702352285385132,0.9702352285385132,0.6547285914421082,0.6547285914421082,0.9543610215187073,0.9543610215187073,0.8543610215187073,0.8543610215187073,0.9331696410296949,0.9331696410296949,0.8331696410296949,0.8331696410296949,1.0,1.0,1.0,1.0,2.0,2.0,0.20005735145724746,0.20005735145724746,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,41,2,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,,,,,,0.4285454750061035,,0.32854547500610354,,0.3322440550112592,,0.2322440550112592,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,53,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,0.9541674256324768,0.9418475031852722,1.539939284324646,1.7588579654693604,0.9587575793266296,0.9797371029853821,0.8587575793266297,0.7797371029853821,0.8458454652037457,0.8047407429957982,0.7458454652037457,0.6047407429957983,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.00030282171999728986,0.0024553457640824248,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,53,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0.9702352285385132,0.9702352285385132,0.6547285914421082,0.6547285914421082,0.9543610215187073,0.9543610215187073,0.8543610215187073,0.8543610215187073,0.9331696410296949,0.9331696410296949,0.8331696410296949,0.8331696410296949,1.0,1.0,1.0,1.0,2.0,2.0,0.20005735145724746,0.20005735145724746,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,discriminative,0.6,53,2,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,,,,,,0.4285454750061035,,0.32854547500610354,,0.3322440550112592,,0.2322440550112592,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.2,11,0,C10-AA-005,2.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9945759773254395,0.003418825101107359,0.8898670673370361,1.4800136089324951,1.462666392326355,0.9036462903022766,0.9745112061500549,0.8036462903022766,0.774511206150055,0.16194236631363085,0.1664447519657884,0.06194236631363084,-0.033555248034211616,0.5,0.5,1.0,1.0,1.0,1.0,0.008957337588071823,0.8355612754821777,0,1,1,0,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.2,23,0,C10-AA-001,1.0,C10-AA-005,C10-AA-001,0,,,,,,,,,0.591488242149353,,0.49148824214935305,,0.11460870994755054,,0.014608709947550536,,,,,,,,,0,0,0,0,1,1,0,0,0,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.2,23,1,C10-AA-002,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.8021928668022156,0.007038315292447805,0.17034922540187836,0.7999722957611084,0.8790549039840698,0.9146343469619751,0.9045271873474121,0.7146343469619751,0.7045271873474122,0.20542024601725134,0.17642390646402678,0.005420246017251329,-0.02357609353597323,0.5,0.5,1.0,1.0,1.0,1.0,0.0051264981739223,0.8160403370857239,0,1,0,0,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.2,41,0,C10-AA-005,2.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9945759773254395,0.003418825101107359,0.8898670673370361,1.4800136089324951,1.462666392326355,0.9036462903022766,0.9745112061500549,0.8036462903022766,0.774511206150055,0.16194236631363085,0.1664447519657884,0.06194236631363084,-0.033555248034211616,0.5,0.5,1.0,1.0,1.0,1.0,0.008957337588071823,0.8355612754821777,0,1,1,0,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,11,0,C10-AA-005,2.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9945759773254395,0.003418825101107359,0.8898670673370361,1.4800136089324951,1.462666392326355,0.9036462903022766,0.9745112061500549,0.8036462903022766,0.774511206150055,0.16194236631363085,0.1664447519657884,0.06194236631363084,-0.033555248034211616,0.5,0.5,1.0,1.0,1.0,1.0,0.008957337588071823,0.8355612754821777,0,1,1,0,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,23,0,C10-AA-003,1.0,C10-AA-005,STOP,0,,,,,,,,,0.6534565091133118,,0.5534565091133118,,0.0774685682040358,,-0.022531431795964202,,,,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,23,1,C10-AA-001,1.0,C10-AA-005,C10-AA-001,0,,,,,,,,,0.591488242149353,,0.49148824214935305,,0.20011667255672685,,0.10011667255672685,,,,,,,,,0,0,0,0,1,0,0,0,0,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,23,2,C10-AA-002,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.8174066543579102,0.007038315292447805,0.17034922540187836,0.8582250475883484,0.8681893348693848,0.9146343469619751,0.9045271873474121,0.7146343469619751,0.7045271873474122,0.3331849586980027,0.29279958612967627,0.13318495869800268,0.09279958612967626,0.5,0.5,1.0,1.0,1.0,1.0,0.0051264981739223,0.8160403370857239,0,1,0,0,1,0,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,37,0,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.998137354850769,0.9677292108535767,0.9677292108535767,0.0,0.0,0.9068135023117065,0.9068135023117065,0.8068135023117066,0.8068135023117066,0.13948077903447342,0.13948077903447342,0.03948077903447342,0.03948077903447342,0.5,0.5,1.0,1.0,1.0,1.0,0.9937224984169006,0.9937224984169006,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,41,0,C10-AA-001,1.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.993913471698761,0.44919946789741516,0.44919946789741516,0.890209436416626,0.890209436416626,0.9842862486839294,0.9842862486839294,0.8842862486839295,0.8842862486839295,0.8812440886265633,0.8812440886265633,0.7812440886265634,0.7812440886265634,1.0,1.0,1.0,1.0,2.0,2.0,0.027620884270075585,0.027620884270075585,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,41,1,C10-AA-002,2.0,C10-AA-002,C10-AA-005,0,,,,,,,,,0.9945281147956848,,0.7945281147956849,,0.92470102967118,,0.72470102967118,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,41,2,C10-AA-005,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.9880000948905945,0.8898670673370361,0.8898670673370361,2.353501796722412,2.353501796722412,0.9745112061500549,0.9745112061500549,0.774511206150055,0.774511206150055,0.5904401270217606,0.5904401270217606,0.3904401270217606,0.3904401270217606,0.5,0.5,1.0,1.0,1.0,1.0,0.94830721616745,0.94830721616745,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.4,53,0,C10-AA-004,2.0,C10-AA-004,STOP,0,,,,,,,,,0.7280845642089844,,0.5280845642089844,,0.09067991200081829,,-0.10932008799918172,,,,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,11,0,C10-AA-004,2.0,C10-AA-005,STOP,0,,,,,,,,,0.8063419461250305,,0.6063419461250306,,0.07160171404236483,,-0.1283982859576352,,,,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,11,1,C10-AA-005,2.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9912046790122986,0.003418825101107359,0.8898670673370361,1.5188415050506592,1.432376503944397,0.9036462903022766,0.9745112061500549,0.8036462903022766,0.774511206150055,0.41922266452905366,0.4272315423442572,0.3192226645290537,0.2272315423442572,0.5,0.5,1.0,1.0,1.0,1.0,0.008957337588071823,0.8469578623771667,0,1,1,0,1,0,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,23,0,C10-AA-001,1.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9974684715270996,0.4881986379623413,0.4881986379623413,1.5130839347839355,1.5130839347839355,0.9473711848258972,0.9473711848258972,0.8473711848258972,0.8473711848258972,0.8734806093738964,0.8734806093738964,0.7734806093738964,0.7734806093738964,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.000152620041703924,0.000152620041703924,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,23,1,C10-AA-002,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.99397212266922,0.9043655395507812,0.418498158454895,1.5364179611206055,1.6732547283172607,0.9866012930870056,0.9864441752433777,0.7866012930870057,0.7864441752433777,0.9323802563045599,0.9195190268029426,0.7323802563045598,0.7195190268029426,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,2.0,9.559787276314857e-06,3.7208252098788324e-05,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,23,2,C10-AA-005,2.0,C10-AA-005,C10-AA-003,0,,,,,,,,,0.9546923637390137,,0.7546923637390137,,0.5271743537486138,,0.32717435374861376,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,23,3,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9979137778282166,0.9677292108535767,0.9677292108535767,0.728861391544342,0.728861391544342,0.9133942127227783,0.9133942127227783,0.8133942127227783,0.8133942127227783,0.8138303632667672,0.8138303632667672,0.7138303632667672,0.7138303632667672,0.5,0.5,1.0,1.0,1.0,1.0,0.9940547347068787,0.9940547347068787,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,37,0,C10-AA-003,1.0,C10-AA-005,STOP,0,,,,,,,,,0.6534565091133118,,0.5534565091133118,,0.0774685682040358,,-0.022531431795964202,,,,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,37,1,C10-AA-001,1.0,C10-AA-005,C10-AA-001,0,,,,,,,,,0.591488242149353,,0.49148824214935305,,0.20011667255672685,,0.10011667255672685,,,,,,,,,0,0,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,0,C10-AA-001,1.0,C10-AA-001,C10-AA-001,1,C10-AA-001,1.0,0.9974684715270996,0.4881986379623413,0.4881986379623413,1.5130839347839355,1.5130839347839355,0.9473711848258972,0.9473711848258972,0.8473711848258972,0.8473711848258972,0.8734806093738964,0.8734806093738964,0.7734806093738964,0.7734806093738964,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,2.0,0.000152620041703924,0.000152620041703924,1,0,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,1,C10-AA-002,2.0,C10-AA-005,C10-AA-005,1,C10-AA-005,2.0,0.99397212266922,0.9043655395507812,0.418498158454895,1.5364179611206055,1.6732547283172607,0.9866012930870056,0.9864441752433777,0.7866012930870057,0.7864441752433777,0.9323802563045599,0.9195190268029426,0.7323802563045598,0.7195190268029426,1.0,1.0,0.6666666666666666,0.6666666666666666,2.0,2.0,9.559787276314857e-06,3.7208252098788324e-05,0,1,1,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,2,C10-AA-005,2.0,C10-AA-005,C10-AA-003,0,,,,,,,,,0.9546923637390137,,0.7546923637390137,,0.5271743537486138,,0.32717435374861376,,,,,,,,,0,0,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,41,3,C10-AA-003,1.0,C10-AA-003,C10-AA-003,1,C10-AA-003,1.0,0.9979137778282166,0.9677292108535767,0.9677292108535767,0.728861391544342,0.728861391544342,0.9133942127227783,0.9133942127227783,0.8133942127227783,0.8133942127227783,0.8138303632667672,0.8138303632667672,0.7138303632667672,0.7138303632667672,0.5,0.5,1.0,1.0,1.0,1.0,0.9940547347068787,0.9940547347068787,1,0,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C10-darpa-optc-sysclient0351-0925,random,0.6,53,0,C10-AA-004,2.0,C10-AA-005,STOP,0,,,,,,,,,0.8063419461250305,,0.6063419461250306,,0.07160171404236483,,-0.1283982859576352,,,,,,,,,0,0,0,0,1,0,0,1,0,0
