case_id,mask_strategy,mask_intensity,seed,planner,reached_target,cost_to_target,steps_to_target,actions_taken,budget_used,cost_regret_vs_oracle,oracle_top1_action_hit,premature_stop,ceiling_violation,action_value_model_family,correct_degrade_stop,correct_stop,correct_target_stop,evaluation_partition,explicit_stop,final_critical_gap_count,final_edge_coverage,final_granularity,final_node_coverage,initial_direct_over_attribution,initial_granularity,initial_hidden_claims,justified_degrade_stop,m3star_requested_horizon,m3star_uses_action_value,max_explicit_outcomes,max_outcome_nodes,oracle_cost_to_target,oracle_top1_action_id,overlap_waste_cost,recovered_claims,steps_taken,support_ceiling,target_granularity,transition_model_family,zero_yield_actions
C04-darpa-e3-fivedirections,stage,0.4,23,project05_m3b_policy,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,23,project05_m2,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,23,oracle_optimal,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,37,project05_m3star_h3_dual,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,3,1,,8,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.4,37,project05_m3star_h3_transition_only,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,3,0,,8,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.4,37,project05_m3star_h1_dual,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,1,1,,8,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.4,37,project05_xgboost_policy,1,6.0,2,C04-AA-006|C04-AA-003,6.0,4.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,3,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,37,project05_m3b_policy,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,37,project05_m2,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,37,oracle_optimal,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,41,project05_m3star_h3_dual,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,3,1,,8,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.4,41,project05_m3star_h3_transition_only,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,3,0,,8,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.4,41,project05_m3star_h1_dual,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,1,1,,8,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.4,41,project05_xgboost_policy,1,6.0,2,C04-AA-006|C04-AA-003,6.0,4.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,3,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,41,project05_m3b_policy,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,41,project05_m2,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,41,oracle_optimal,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,2.0,C04-AA-002,0.0,2,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,53,project05_m3star_h3_dual,1,8.0,3,C04-AA-002|C04-AA-003|C04-AA-006,8.0,2.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,3,1,,8,6.0,C04-AA-003,0.5455,3,3,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C04-darpa-e3-fivedirections,stage,0.4,53,project05_m3star_h3_transition_only,1,8.0,3,C04-AA-002|C04-AA-003|C04-AA-006,8.0,2.0,0,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,3,0,,8,6.0,C04-AA-003,0.5455,3,3,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C04-darpa-e3-fivedirections,stage,0.4,53,project05_m3star_h1_dual,1,8.0,3,C04-AA-002|C04-AA-006|C04-AA-003,8.0,2.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,1,1,,8,6.0,C04-AA-003,0.5455,3,3,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C04-darpa-e3-fivedirections,stage,0.4,53,project05_xgboost_policy,1,6.0,2,C04-AA-006|C04-AA-003,6.0,0.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,6.0,C04-AA-003,0.0,3,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.4,53,project05_m3b_policy,1,8.0,3,C04-AA-002|C04-AA-006|C04-AA-003,8.0,2.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,6.0,C04-AA-003,0.5455,3,3,G3_campaign,G3_campaign,,1
C04-darpa-e3-fivedirections,stage,0.4,53,project05_m2,0,,,C04-AA-002|C04-AA-005|C04-AA-004|STOP,8.0,,0,1,0,,0,0,0,train,1,1,0.5,G2_tactic_intent,0.8,1,G2_tactic_intent,4,0,,,,,6.0,C04-AA-003,1.0667,1,4,G3_campaign,G3_campaign,,2
C04-darpa-e3-fivedirections,stage,0.4,53,oracle_optimal,1,6.0,2,C04-AA-003|C04-AA-006,6.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,4,0,,,,,6.0,C04-AA-003,0.0,3,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,11,project05_m3star_h3_dual,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,3,1,,8,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,11,project05_m3star_h3_transition_only,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,3,0,,8,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,11,project05_m3star_h1_dual,1,7.0,2,C04-AA-005|C04-AA-006,7.0,3.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,1,1,,8,4.0,C04-AA-002,0.0,3,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,11,project05_xgboost_policy,0,,,C04-AA-006|C04-AA-003|STOP,6.0,,0,1,0,,0,0,0,train,1,0,0.5,G2_tactic_intent,0.8,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.0,3,3,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,11,project05_m3b_policy,1,8.0,3,C04-AA-006|C04-AA-003|C04-AA-004,8.0,4.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.2222,4,3,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,11,project05_m2,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,11,oracle_optimal,1,4.0,2,C04-AA-002|C04-AA-004,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.0,3,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,23,project05_m3star_h3_dual,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,3,1,,8,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,23,project05_m3star_h3_transition_only,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,3,0,,8,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,23,project05_m3star_h1_dual,1,7.0,2,C04-AA-005|C04-AA-006,7.0,3.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,1,1,,8,4.0,C04-AA-002,0.0,3,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,23,project05_xgboost_policy,0,,,C04-AA-006|C04-AA-003|STOP,6.0,,0,1,0,,0,0,0,train,1,0,0.5,G2_tactic_intent,0.8,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.0,3,3,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,23,project05_m3b_policy,1,8.0,3,C04-AA-006|C04-AA-003|C04-AA-004,8.0,4.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.2222,4,3,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,23,project05_m2,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,23,oracle_optimal,1,4.0,2,C04-AA-002|C04-AA-004,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.0,3,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,37,project05_m3star_h3_dual,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,3,1,,8,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,37,project05_m3star_h3_transition_only,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,3,0,,8,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,37,project05_m3star_h1_dual,1,7.0,2,C04-AA-005|C04-AA-006,7.0,3.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,1,1,,8,4.0,C04-AA-002,0.0,3,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,37,project05_xgboost_policy,0,,,C04-AA-006|C04-AA-003|STOP,6.0,,0,1,0,,0,0,0,train,1,0,0.5,G2_tactic_intent,0.8,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.0,3,3,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,37,project05_m3b_policy,1,8.0,3,C04-AA-006|C04-AA-003|C04-AA-004,8.0,4.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.2222,4,3,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,37,project05_m2,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,37,oracle_optimal,1,4.0,2,C04-AA-002|C04-AA-004,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.0,3,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,41,project05_m3star_h3_dual,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,3,1,,8,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,41,project05_m3star_h3_transition_only,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,3,0,,8,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,41,project05_m3star_h1_dual,1,7.0,2,C04-AA-005|C04-AA-006,7.0,3.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,1,1,,8,4.0,C04-AA-002,0.0,3,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,41,project05_xgboost_policy,0,,,C04-AA-006|C04-AA-003|STOP,6.0,,0,1,0,,0,0,0,train,1,0,0.5,G2_tactic_intent,0.8,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.0,3,3,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,41,project05_m3b_policy,1,8.0,3,C04-AA-006|C04-AA-003|C04-AA-004,8.0,4.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.2222,4,3,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,41,project05_m2,1,6.0,2,C04-AA-002|C04-AA-005,6.0,2.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.6667,4,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,41,oracle_optimal,1,4.0,2,C04-AA-002|C04-AA-004,4.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,4.0,C04-AA-002,0.0,3,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,53,project05_m3star_h3_dual,0,,,C04-AA-002|C04-AA-006|C04-AA-003|STOP,8.0,,0,1,0,m3star_graph_action_value_xgboost_v0.1,0,0,0,train,1,0,0.5,G2_tactic_intent,0.8,1,G1_technique,5,0,3,1,,8,7.0,C04-AA-005,0.5455,3,4,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C04-darpa-e3-fivedirections,stage,0.6,53,project05_m3star_h3_transition_only,0,,,C04-AA-002|C04-AA-006|C04-AA-003|STOP,8.0,,0,1,0,none,0,0,0,train,1,0,0.5,G2_tactic_intent,0.8,1,G1_technique,5,0,3,0,,8,7.0,C04-AA-005,0.5455,3,4,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,1
C04-darpa-e3-fivedirections,stage,0.6,53,project05_m3star_h1_dual,1,7.0,2,C04-AA-005|C04-AA-006,7.0,0.0,1,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,1,1,,8,7.0,C04-AA-005,0.0,3,2,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,stage,0.6,53,project05_xgboost_policy,0,,,C04-AA-006|C04-AA-003|STOP,6.0,,0,1,0,,0,0,0,train,1,0,0.5,G2_tactic_intent,0.8,1,G1_technique,5,0,,,,,7.0,C04-AA-005,0.0,3,3,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,53,project05_m3b_policy,1,8.0,3,C04-AA-006|C04-AA-003|C04-AA-004,8.0,1.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,7.0,C04-AA-005,0.2222,4,3,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,stage,0.6,53,project05_m2,0,,,C04-AA-002|C04-AA-005|C04-AA-004|STOP,8.0,,0,1,0,,0,0,0,train,1,1,0.5,G2_tactic_intent,0.8,1,G1_technique,5,0,,,,,7.0,C04-AA-005,1.0667,2,4,G3_campaign,G3_campaign,,2
C04-darpa-e3-fivedirections,stage,0.6,53,oracle_optimal,1,7.0,2,C04-AA-005|C04-AA-006,7.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G1_technique,5,0,,,,,7.0,C04-AA-005,0.0,3,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,11,project05_m3star_h3_dual,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,3,1,,8,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,discriminative,0.2,11,project05_m3star_h3_transition_only,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,3,0,,8,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,discriminative,0.2,11,project05_m3star_h1_dual,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,1,1,,8,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,discriminative,0.2,11,project05_xgboost_policy,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,11,project05_m3b_policy,1,5.0,2,C04-AA-001|C04-AA-006,5.0,3.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,2,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,11,project05_m2,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,11,oracle_optimal,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,23,project05_m3star_h3_dual,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,3,1,,8,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,discriminative,0.2,23,project05_m3star_h3_transition_only,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,3,0,,8,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,discriminative,0.2,23,project05_m3star_h1_dual,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,1,1,,8,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,discriminative,0.2,23,project05_xgboost_policy,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,23,project05_m3b_policy,1,5.0,2,C04-AA-001|C04-AA-006,5.0,3.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,2,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,23,project05_m2,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,23,oracle_optimal,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,37,project05_m3star_h3_dual,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,3,1,,8,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,discriminative,0.2,37,project05_m3star_h3_transition_only,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,none,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,3,0,,8,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,discriminative,0.2,37,project05_m3star_h1_dual,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,m3star_graph_action_value_xgboost_v0.1,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,1,1,,8,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,m3star_graph_transition_xgboost_v0.1,0
C04-darpa-e3-fivedirections,discriminative,0.2,37,project05_xgboost_policy,1,3.0,1,C04-AA-006,3.0,1.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,37,project05_m3b_policy,1,5.0,2,C04-AA-001|C04-AA-006,5.0,3.0,0,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,2,2,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,37,project05_m2,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,,0
C04-darpa-e3-fivedirections,discriminative,0.2,37,oracle_optimal,1,2.0,1,C04-AA-002,2.0,0.0,1,0,0,,0,1,1,train,0,0,1.0,G3_campaign,1.0,1,G2_tactic_intent,2,0,,,,,2.0,C04-AA-002,0.0,1,1,G3_campaign,G3_campaign,,0
