case_id,observation_sha256,state_count,state_depth,oracle_first_action_conflict,deterministic_public_policy_lower_bound,observed_m3star_max_regret,distinct_oracle_first_action_ids,minimax_first_action_ids,observed_m3star_action_paths
C09-darpa-optc-sysclient0201-0923,d6f8275b4a107b72099ca3daec4b6a2517f433f2531944367f99ecb59ec54e17,1,2,0,0.0,0.0,"[""C09-AA-004""]","[""C09-AA-004""]","[""C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,d79ad0ae868b9abfa7ad225e27e3aef2408c4405618773d031c025d882bf84af,1,2,0,0.0,0.0,"[""C09-AA-004""]","[""C09-AA-004""]","[""C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,d96746ee6698d79fa8858984699d479a2a1b702603402bf22751def667107b45,10,0,1,0.0,1.0,"[""C09-AA-001"", ""C09-AA-002""]","[""C09-AA-003""]","[""C09-AA-001>C09-AA-002>C09-AA-003"", ""C09-AA-001>C09-AA-003""]"
C09-darpa-optc-sysclient0201-0923,da9f9432fef86e4cfef03821b59058801e8379ff893340365693482822f25a33,1,0,0,0.0,1.0,"[""C09-AA-002""]","[""C09-AA-002"", ""C09-AA-004""]","[""C09-AA-004>C09-AA-001>C09-AA-002""]"
C09-darpa-optc-sysclient0201-0923,db0911feb821832ef0a7b371eb92e4c36287532665c745822d9c6375a7848b46,1,1,0,0.0,0.0,"[""C09-AA-005""]","[""C09-AA-005""]","[""C09-AA-005""]"
C09-darpa-optc-sysclient0201-0923,dc27723505e4a3a9f9ec495203107391d9930ff10622b127030ee9819140aa6c,6,2,0,0.0,0.0,"[""C09-AA-004""]","[""C09-AA-004""]","[""C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,dc2d4be5382e83f3b7e906c8d741650e6e2489e86178a04bee538263b6278b24,4,2,0,0.0,0.0,"[""C09-AA-002""]","[""C09-AA-002"", ""C09-AA-003""]","[""C09-AA-002>C09-AA-003""]"
C09-darpa-optc-sysclient0201-0923,dca1f76444ed84a2ef2629974f28395bc8277c5c6af09bd2d158f65af14de00b,10,0,1,1.0,1.0,"[""C09-AA-001"", ""C09-AA-002""]","[""C09-AA-001"", ""C09-AA-002"", ""C09-AA-003""]","[""C09-AA-001"", ""C09-AA-001>C09-AA-002""]"
C09-darpa-optc-sysclient0201-0923,de25177c7349a3cf000065265064b2d8367b34a6856fc7df073c791ea9780288,1,2,0,0.0,0.0,"[""C09-AA-004""]","[""C09-AA-004""]","[""C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,de74372666bfaca97995c67cbbd332461c5623bcea70b700abee5f1f1e095bfd,6,2,0,0.0,0.0,"[""C09-AA-003""]","[""C09-AA-003""]","[""C09-AA-003""]"
C09-darpa-optc-sysclient0201-0923,df05143f91a4667d308a805dad3b2f5308acb4f3843fafae9fd320189ae3fcbc,1,2,0,0.0,0.0,"[""C09-AA-003""]","[""C09-AA-003""]","[""C09-AA-003""]"
C09-darpa-optc-sysclient0201-0923,e318af96dcc148ce5376696cdadfc5c1d3e075361634f97cc930abb7ffa07c61,2,0,1,0.0,1.0,"[""C09-AA-001"", ""C09-AA-002""]","[""C09-AA-004"", ""C09-AA-005""]","[""C09-AA-004>C09-AA-005>C09-AA-001"", ""C09-AA-004>C09-AA-005>C09-AA-001>C09-AA-002""]"
C09-darpa-optc-sysclient0201-0923,e5665e9b92b41879a5427a253526cc89b23268729f191d6fe15ed0573970a702,6,2,0,0.0,0.0,"[""C09-AA-003""]","[""C09-AA-003""]","[""C09-AA-003""]"
C09-darpa-optc-sysclient0201-0923,e637064e6ef1dcd86f1ec50778927bb03910649a31938de60a368d648b2032af,6,2,0,0.0,0.0,"[""C09-AA-003""]","[""C09-AA-003"", ""C09-AA-004""]","[""C09-AA-003>C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,e6da9d8e4d189a5ecccdf2958263f3b92f174bc693e7224c712ec58fd0e09d0b,1,1,0,0.0,0.0,"[""C09-AA-001""]","[""C09-AA-001"", ""C09-AA-004""]","[""C09-AA-004>C09-AA-001""]"
C09-darpa-optc-sysclient0201-0923,e6dfc405e805a1589217d19850458a091bdd87f9ce67dc4eaf02848e0c1364da,1,1,0,0.0,0.0,"[""C09-AA-004""]","[""C09-AA-004"", ""C09-AA-005""]","[""C09-AA-005>C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,e9cd91f87545a92c9a044bcb9daf9cb625b9e3a7b865f5bf006c9a5a2388e59a,1,2,0,0.0,0.0,"[""C09-AA-005""]","[""C09-AA-005""]","[""C09-AA-005""]"
C09-darpa-optc-sysclient0201-0923,ebb1e60fa04b7ccc78d64606494c5ce99db0b0d29d4059571aeece4b90b5b5a9,1,2,0,0.0,0.0,"[""C09-AA-005""]","[""C09-AA-005""]","[""C09-AA-005""]"
C09-darpa-optc-sysclient0201-0923,ec2dc9fc327fa2b5c97e83fc5ea1343b0d9a55b037ad6119054a074147b3281d,1,1,0,0.0,0.0,"[""C09-AA-005""]","[""C09-AA-005""]","[""C09-AA-005""]"
C09-darpa-optc-sysclient0201-0923,ed01c6f4f41bdc218b650f130d5cb0ffcc0dc48f41e05c2ac6e0abc0b1714710,1,0,0,0.0,0.0,"[""C09-AA-004""]","[""C09-AA-004""]","[""C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,eddb7ff2feefd28b80d491f642364cc259b2ce93ba033bc24093c0f6282f94a2,1,2,0,0.0,0.0,"[""C09-AA-004""]","[""C09-AA-004""]","[""C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,ee6b71a0dc4c09e776d92bf41fb8f737b4e65c8277a26348b84a586c317f79af,1,2,0,0.0,0.0,"[""C09-AA-003""]","[""C09-AA-003""]","[""C09-AA-003""]"
C09-darpa-optc-sysclient0201-0923,f023fda5af76207ce7c6e6c7cea4fc4fbb2eeea6444e37e9521068684a911566,2,1,0,0.0,0.0,"[""C09-AA-003""]","[""C09-AA-003""]","[""C09-AA-003""]"
C09-darpa-optc-sysclient0201-0923,f1f924d84a0fe8c1c136eea0ed50da9603915dbe7efd84a9969a2af333357f29,1,2,0,0.0,0.0,"[""C09-AA-005""]","[""C09-AA-005""]","[""C09-AA-005""]"
C09-darpa-optc-sysclient0201-0923,f22505bc47c7dd80d05c5cabc3713c8465ef1b96871f31707699d23aca648507,1,1,0,0.0,0.0,"[""C09-AA-004""]","[""C09-AA-004""]","[""C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,f29d6abfbefd551a36fd62851b619416dac78c33f5122232fd74ce54fa112295,1,1,0,0.0,0.0,"[""C09-AA-001""]","[""C09-AA-001""]","[""C09-AA-001""]"
C09-darpa-optc-sysclient0201-0923,f2f36afebb0e62ceef5cddba3541b28a1705cca9559e5354a8168440873bf9b0,1,2,0,0.0,0.0,"[""C09-AA-004""]","[""C09-AA-004""]","[""C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,f39f38298e554c4d50826c18fa28b66147ee93893aa453165b46b36d5c4ae902,1,2,0,0.0,0.0,"[""C09-AA-002""]","[""C09-AA-002"", ""C09-AA-004""]","[""C09-AA-004>C09-AA-002""]"
C09-darpa-optc-sysclient0201-0923,f48eaeecdf48a73b2d6235c92ddbd7530ca79ff3947e97457784fe9fd6023f95,10,1,1,0.0,1.0,"[""C09-AA-001"", ""C09-AA-002""]","[""C09-AA-003""]","[""C09-AA-001>C09-AA-002>C09-AA-003"", ""C09-AA-001>C09-AA-003""]"
C09-darpa-optc-sysclient0201-0923,f53695de2825b1f1d9a166dec82d9b314d80d1ac242996c66bc74286619765e5,2,1,0,0.0,0.0,"[""C09-AA-003""]","[""C09-AA-003"", ""C09-AA-005""]","[""C09-AA-003>C09-AA-005""]"
C09-darpa-optc-sysclient0201-0923,f7d66bfc1efa2bc7af87a16fd74597ede28b545d9af16f267cbc91df64f62dcd,1,1,0,0.0,1.0,"[""C09-AA-002""]","[""C09-AA-002"", ""C09-AA-004""]","[""C09-AA-004>C09-AA-001>C09-AA-002""]"
C09-darpa-optc-sysclient0201-0923,f8cfa89782e69d5fb1e2722e01f7458941b206a6ef85d16e60acd556170c5677,1,2,0,0.0,0.0,"[""C09-AA-003""]","[""C09-AA-003""]","[""C09-AA-003""]"
C09-darpa-optc-sysclient0201-0923,f8d4a59ec5dfc3158dc8e7aabc5bef7d4a3c0ee6e5d2b93e8b573b283640846d,10,2,1,0.0,1.0,"[""C09-AA-001"", ""C09-AA-002""]","[""C09-AA-003""]","[""C09-AA-001>C09-AA-002>C09-AA-003"", ""C09-AA-001>C09-AA-003""]"
C09-darpa-optc-sysclient0201-0923,f8ec56c313aa682715ed80e37265f5e96d25eca04111238c9a966ccb5631d4d4,2,2,0,0.0,0.0,"[""C09-AA-003""]","[""C09-AA-003"", ""C09-AA-005""]","[""C09-AA-003>C09-AA-005""]"
C09-darpa-optc-sysclient0201-0923,f93fd7c56a28f2f13cf9fcd7488caeb6f045368fe961c8093ca8f4b1f01b9fa2,2,2,0,0.0,0.0,"[""C09-AA-003""]","[""C09-AA-003"", ""C09-AA-005""]","[""C09-AA-003>C09-AA-005""]"
C09-darpa-optc-sysclient0201-0923,fb2e95379c161763a22cd518bc2eeb5a12633b50a4d6c7881d2e38bdbd072ee0,1,2,0,0.0,0.0,"[""C09-AA-004""]","[""C09-AA-004""]","[""C09-AA-004""]"
C09-darpa-optc-sysclient0201-0923,fc660a928bbacc2d3378106697aae01a708772921ef129a81d42a63d7dd85d27,2,2,0,0.0,0.0,"[""C09-AA-005""]","[""C09-AA-005""]","[""C09-AA-005""]"
C10-darpa-optc-sysclient0351-0925,02914717dfdafc151ea78d90aa28f84053b61c1a582200770b15212721b66170,1,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,03e3eea5418419df4c287954b9d9481a8bff0fdaa4e531be08bc04b4f8dd09f5,1,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,0a47cf88d4ac90c83dec2a2e330793f4dcf56dd041b377b952bbecf3273201d0,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,0bad17ea96d8225ead141b99163b9dfc04cfe73d8c4f13ef17e2119641734ea3,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,0e5121b58285ca561d6249a2ebc111107c236192bd537443ea747f6722e329cb,1,0,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-001>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,0e7c7e9974044b59e210ad1d27e7ce649e8db700f9cc3d1837bd03f6efd2e950,4,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,0eab726501ffc05e460a5a8a9aa787c2c3bf4f8caf23d68507da41a950200921,1,0,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-005""]","[""C10-AA-001>C10-AA-002>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,0f28ffa64cc7240a4b9b1f08ab7d01956830421e3e235f8dfdfe5b6595f9b5f0,10,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,119eb94437c1c62090366c9963971ffbdf08a9a9e910b9612cb548631cc296a1,10,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,12c2fcd571b2f9c2166b0ddd0d590dc080f51a1f78202220c68f3e96ec15ea7d,1,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,1347ccbec05ab604f24bb722f0c0b027e48244faada4ee233397f0c7e2c167eb,1,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,153c85423605a18ecde835d19cf14bb661098f347b0135e8e44594d0c9dc1d09,10,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,184eebdaa51d64abf2320e236b821d2061398884627ed23598b12b07789a7906,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,185a7e09b8767bd96e7bbe8922d4dcbc11dc1cb7e4fedf530d3cef5d0ad6ba90,1,1,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,18ab706a0e6b4a6d65d0d79d91a0a7d492f118b465a3e5eda5e8fbc589c8cf94,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,19298886c79bd6a49657417c3f1f9079359329d895d869348720339923e4857e,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,19bcbeeee1ca0a2ee40576e8b71976e9c79e6b71ba7681170ccc4d60b918bfc3,10,1,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,19d048d328825e269864ffd52c88b6f5438f80614065be5ac54a9c902722161e,2,1,0,0.0,2.0,"[""C10-AA-004""]","[""C10-AA-004"", ""C10-AA-005""]","[""C10-AA-003>C10-AA-001>C10-AA-004>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,1a1f83d884ae56c1952cd89dce45af795d80aa3921a4823a69fb84d9be37c144,10,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,1a660b22ef7979856edf0201325cef45cc6994c88351fea4ac09d7b66c54d009,2,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-005""]","[""C10-AA-005>C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,1a7fafbff132e9b2d8f87e615ca56b2c8ec49eb7c9b839f6cb8effc034071227,2,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,1c64a39a02f37d0a455f78c35b2fcc21c663de34fc9ed8dc2035b1768e5b6495,2,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003"", ""C10-AA-005""]","[""C10-AA-005>C10-AA-002>C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,1cedc2e33e706125bdeb3dc257e93d78a9bcc7d4c69d9d49ed6d3568d86a2713,10,1,1,0.0,1.0,"[""C10-AA-001"", ""C10-AA-002""]","[""C10-AA-004""]","[""C10-AA-004>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,1ee07f1877bcd47dc5999739802c67dc4d69c65d8f4c034f6b092644978f1569,10,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,1ee159bba79fb94d088470d32f6ddf1a83fdd3008eb1b3fbbd2e224018f3a759,1,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,2090f9eba7ba6f3fd161f072e30b90c23034b2091d5d450b6964c85737c0b870,4,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,21abfa0ba529f0c824d7f1eab93ce8a5601db7a199ce0ab8bf473bb5af530f7d,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,229f2f0f6a66f0579feab1e86f4caa0e3ec299f800a5830d360d06ec9685b7ed,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,22cba57f9d0c128d9a11e6fb8d1814b823b42c83306d6448b7002df0dac76556,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,241e229a87ee862a90995e384e18e13a70a67cc0487b5066da8243cdc4e387ee,2,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,24d16c872af8d71f67a8f304708d02fda90f3fcb5a2d42482a664f4d5683f0e9,2,1,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,24d5d64bd48c6dab6ab30bcf4b1c84b359174882e5708863b17dd57811a2649c,6,1,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,25853fbd810f9eec5ce1d3b23c2ad4f1c1592e0713049042e1518a54dd3618d5,2,1,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003"", ""C10-AA-005""]","[""C10-AA-001>C10-AA-005>C10-AA-002>C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,25c1931c96ed5cfa220f82f7df69203d43a0358982455e787de6c9e6e24e7a1b,1,1,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-001>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,262f2a3498bfa99be36267628629abe21f9a6aa0bc864a92f1029114bac91a76,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,268c9ce1c68cff5524fe947348854362e71000c68ae6d7e0f967c0a10555a50f,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,276a52916d13624f4cb3f887e18a2ee6516e044aea2d281433756ae8319cd202,1,1,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,2b93dd0eb92c990e5bb390bfa254d09d62503a07b62c33c8fd814d7d4692732f,1,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,2e121dc06872a3c6afdb7bf389f18a21e87819852ba8a6e1f5bc8ec4f1e56fcf,2,1,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,2f209b9719f06576b1d3cedf85bc36ef1584438f22313945b6224a6ddfebd5c7,4,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,2fb016c68dac40d1d81277224c5369c2239f961ccc936e7a5630d0c905b3cd2f,1,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,307eb1f4371ae372a643858be8716cb3acda80f7886412e57be16110045bb20d,2,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004"", ""C10-AA-005""]","[""C10-AA-004>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,3281f3802bb6742f693af9400d2fc6dce7efe604b276f6e947863d1139510d04,1,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,33c416a106811f6f8a86010ba9a2ea538ae2ca0a0284471fbf753a0fd7a94287,10,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,34915c66ee14058d619af762a886c0cff465d38de1b1c90e52e10eeae4a0e5e6,10,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,35d91c33aabcef27f36d095f57cb4c503de5940d79cf6aaa064783d0c282c34b,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,3606c2d49e27395d6152ee8ce4a38a4a02512c1681a15762cf3ba46b83e580f0,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,366e91fb04c2a66f96cdc53f2902d9770b9e3945798bf5bca430840d1c849551,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,36973c3095651b329321f9ca1f9e59ce6f96acac342a244ea545bbe64a3b705f,4,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,39422ef27919d98980f1241ed64bccbd54bba26ff3acaeee25fa8c23df165835,1,2,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,39a034af6a411c09fe3cf39c6189c6a087a4884b5d73957423fb1ffa07f79bb2,1,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,3a881572647a20a08620c3960cb57da223f83b998981b88213943539147f04b8,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,3b2e9f6beacf76380b5e397746b5a6d7b1b30355ca758ff7ddc4c3bafa304b71,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,41bcccae547118d5cf85eb3f92dd81664bf5798a7bda7e6f4eb887fae2f46ffe,10,1,1,0.0,1.0,"[""C10-AA-001"", ""C10-AA-002""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,437a30b0f4db933025f9d49f6e4a425acc6dcdb74cf406ceb419e4a892391f22,2,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,44b593280985e668d66586c8915d14bbc2000f224d4c7e892fca76bdadd8c2fb,1,0,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,4787b0735331073306e27ea3d80e5b05ff777c4d5e843d6c9c4c5bb33aafb42f,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,4d3ced3a75db08e93c855b05a14d228b0806b8abe07450dad52a38ecc22be9be,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,4da9a38f6087b2a81d5d288229b85b90446998a3c818da031ab012dcca2c550d,1,1,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,51e94a9a4d8bed4ce4b18b45627034b5cd9858dd3e67a31d9d7582063c0954b0,2,2,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,51f561c07c4bfe3b59b9fea330e79c13f90f3c613d7323e90e7f39ea93be095f,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,5400d73839bf4ee571c5fdad2d07123a9eb27d612ee780388cda626ad1673943,1,1,0,0.0,1.0,"[""C10-AA-001""]","[""C10-AA-001"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,56fce50bab0237d1e370c0763ae0701bb07195e1c956e168d687cc3d5680c70f,10,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003"", ""C10-AA-004""]","[""C10-AA-003>C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,5b4cbc8fcb8a6502570948f2fe0d320c5e33407af66bcba348123a2109306b9a,1,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002""]","[""C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,5bf66ff759f98a85aa6886e904cb419c5f89301b31b301bde67a40f1cbfd21b6,1,1,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,5d030971b6247c7fe5838781db42dcfd801e3414618552fcd58ed4817229412e,1,2,0,0.0,0.0,"[""C10-AA-003""]","[""C10-AA-003""]","[""C10-AA-003""]"
C10-darpa-optc-sysclient0351-0925,5e4613d9743a598f2c3494c0b27a173b60d890107e94de413a65755bab45cdcd,2,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-005""]","[""C10-AA-002>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,5e528644d84597d967b1f4ff908e7be7c4d34ce398c90d86d34c3873300c72d2,2,1,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004""]","[""C10-AA-004""]"
C10-darpa-optc-sysclient0351-0925,5f66040d9c88ad67c6d6e6444890f22aeb9a74d62dbd0bf182ab2db8bdd4f532,2,1,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004"", ""C10-AA-005""]","[""C10-AA-004>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,5fb0ada7ce565ded7ca3802336ea6571a571f79e74757ef0f7b531f1765d1d38,2,1,0,0.0,0.0,"[""C10-AA-004""]","[""C10-AA-004"", ""C10-AA-005""]","[""C10-AA-004>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,6022746ea0aa4523b5d94c4d80e260b2cd3163b4b50f5996904dc9dcb7536c9c,1,0,0,0.0,0.0,"[""C10-AA-005""]","[""C10-AA-005""]","[""C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,60f2b447d2a4c7ca74241c87bec5f3731fc629170176103875367337133fd2f2,2,2,0,0.0,0.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-003""]","[""C10-AA-003>C10-AA-002""]"
C10-darpa-optc-sysclient0351-0925,63c5720e3038e74e781a464010fb0da11532f27d5390b0abe36e16a69da3d3b1,2,1,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-005""]","[""C10-AA-001>C10-AA-002>C10-AA-005""]"
C10-darpa-optc-sysclient0351-0925,642c389c13c87b55aba18c20b50b1a1998274b52490a5efe5dc6cc5d426b3841,1,1,0,0.0,1.0,"[""C10-AA-002""]","[""C10-AA-002"", ""C10-AA-005""]","[""C10-AA-001>C10-AA-002>C10-AA-005""]"
